time,row,column,value
297,0,5,0
225,5,2,8
154,3,3,59
580,2,6,264
632,4,0,0
274,3,5,0
456,6,1,0
459,3,0,0
400,0,2,83
109,6,3,6
128,5,0,0
116,1,4,10
620,6,6,46
354,7,7,10
300,6,4,19
302,4,3,132
402,3,5,202
686,5,1,0
123,3,0,0
237,6,4,13
246,0,6,0
470,4,1,0
140,0,6,910
386,0,2,0
592,2,3,203
321,7,4,0
129,0,5,70
659,1,6,388
92,7,4,152
193,1,7,40
315,1,4,20
565,7,0,0
569,4,3,94
619,1,3,64
80,5,2,0
112,7,0,0
602,2,1,0
655,2,6,12
661,5,4,31
337,4,4,60
654,2,2,51
367,0,2,0
186,5,1,0
449,0,7,40
119,3,2,0
278,7,3,0
415,6,7,0
109,2,5,66
430,3,2,75
180,4,1,4
522,7,1,0
113,2,1,10
724,0,2,236
432,7,0,0
129,0,6,56
399,3,4,108
464,6,4,0
106,7,1,0
57,5,7,24
642,4,6,67
655,1,5,20
540,4,1,9
92,2,3,53
58,0,5,130
45,4,7,9
602,6,1,0
241,3,0,0
14,6,7,46
641,3,2,19
1,6,7,0
324,3,5,57
80,2,5,16
365,2,1,0
466,1,7,0
672,6,3,41
307,4,3,83
295,1,2,6
27,1,6,3
311,3,6,545
538,6,2,0
31,6,1,0
333,5,7,57
335,6,6,36
29,3,1,37
80,6,7,10
632,1,3,37
631,2,6,11
641,0,1,0
725,2,7,613
365,1,1,17
634,6,7,0
269,0,5,9
236,2,6,64
84,6,1,0
424,7,6,7
572,4,4,116
125,1,3,0
1,0,6,8
627,7,1,0
146,0,7,14
132,3,1,0
42,1,5,1084
652,7,1,0
679,1,7,0
21,6,5,11
216,4,5,85
657,7,2,0
148,1,4,0
479,3,0,48
654,0,4,31
553,5,2,0
68,2,7,274
246,3,4,0
177,1,4,0
27,4,5,6
267,5,4,9
693,7,4,21
637,5,4,0
161,3,0,7
198,5,2,0
595,1,3,210
598,7,5,10
586,2,3,27
641,4,7,67
85,2,7,117
284,0,0,9
269,4,3,84
474,3,0,0
374,5,7,120
424,2,6,144
297,2,2,0
356,2,0,0
427,5,0,7
186,1,1,0
476,4,1,13
438,3,0,0
96,6,2,0
97,4,3,33
706,2,4,147
189,6,5,15
713,1,0,0
500,4,2,0
317,6,7,0
243,6,5,14
684,7,7,0
223,1,1,0
396,5,7,48
141,2,4,39
111,5,4,4
108,5,7,4
334,0,1,6
395,5,7,7
709,6,4,0
467,0,7,0
301,4,6,9
626,1,0,19
212,7,4,0
458,3,0,0
447,7,1,0
356,5,3,17
265,1,4,5
666,5,1,0
637,3,3,0
435,1,5,40
698,1,0,22
310,2,3,83
177,3,5,4
73,4,3,47
372,7,7,17
352,2,2,64
612,7,5,11
615,1,6,46
685,5,5,54
587,2,2,10
394,0,7,11
187,5,7,46
516,3,4,61
247,0,0,0
442,0,0,0
360,3,2,17
679,7,1,0
34,3,3,181
454,3,7,58
307,5,4,19
314,2,2,51
640,3,3,78
339,1,0,0
399,7,5,7
575,0,5,722
700,0,7,238
503,5,1,0
351,7,6,0
717,1,2,125
352,5,7,21
190,1,4,53
63,2,2,39
138,7,6,0
607,5,6,0
471,7,4,8
6,0,2,0
683,6,0,0
233,2,2,8
96,2,2,17
552,0,5,326
15,2,2,44
218,3,3,13
81,4,0,0
171,1,7,0
100,1,1,0
16,7,1,0
238,1,2,50
134,6,2,0
242,4,6,14
612,0,3,46
498,6,4,8
219,7,3,5
179,2,5,15
138,1,6,697
14,7,5,8
595,7,3,0
258,5,6,311
331,2,3,61
341,2,5,48
481,5,3,8
575,2,3,303
315,1,2,42
566,7,2,0
684,6,5,21
719,3,2,56
41,2,2,25
311,5,3,43
122,0,2,21
608,3,0,0
126,5,0,0
668,0,2,12
251,7,7,39
206,1,4,12
480,7,7,45
193,6,5,48
401,5,1,7
406,0,4,96
200,0,1,0
566,6,5,32
41,4,1,3
36,4,1,11
307,4,5,98
568,5,5,32
478,7,1,0
60,1,1,34
418,6,6,0
424,1,7,51
152,7,4,0
459,3,1,13
449,3,6,53
429,5,0,0
141,5,5,87
615,6,1,0
296,2,3,6
72,1,0,0
719,0,0,69
324,4,0,0
675,6,4,74
144,4,6,32
158,3,5,414
484,2,2,50
369,5,1,0
449,5,1,0
629,1,6,127
298,3,4,0
643,3,2,19
634,7,5,11
686,5,3,0
274,2,5,5
10,7,7,8
14,2,3,58
233,1,4,8
235,1,6,16
436,5,5,25
637,0,6,11
28,2,7,6
477,0,4,61
432,5,2,0
440,7,5,0
10,3,3,177
646,1,2,97
73,7,1,0
254,4,4,39
608,0,5,11
419,3,0,0
41,3,2,9
491,0,2,22
32,3,6,40
130,3,4,80
699,1,5,294
223,4,1,0
551,0,0,15
609,5,0,0
585,3,1,17
218,0,3,26
534,3,5,49
179,7,7,0
91,6,4,41
134,2,6,181
129,4,6,91
87,2,6,980
204,4,5,36
625,3,1,37
148,3,1,0
64,4,0,9
607,6,2,0
35,5,1,0
269,3,3,5
134,1,0,0
198,5,0,0
52,5,0,0
377,1,5,124
461,1,2,90
149,5,3,0
78,1,2,4
435,3,0,0
610,7,4,0
568,6,7,110
4,5,2,0
262,2,6,89
410,6,1,0
447,7,0,0
100,4,4,13
376,1,7,57
332,5,2,16
149,0,4,0
438,5,3,8
232,4,0,0
10,0,6,196
332,6,6,0
699,4,3,156
578,5,7,54
590,1,1,0
626,0,6,49
454,1,3,111
495,0,7,81
155,3,1,0
702,5,3,22
480,1,6,443
590,7,0,0
258,7,2,0
609,1,3,0
654,1,5,71
478,0,6,302
109,6,4,10
101,7,0,0
203,0,6,20
131,7,5,0
167,7,4,11
500,2,3,109
70,4,3,69
662,6,7,20
644,1,5,78
15,4,4,19
227,4,7,0
460,1,1,21
698,7,5,0
182,3,3,19
558,0,3,42
619,2,7,75
537,6,5,9
216,5,5,80
427,5,6,87
166,3,1,4
322,3,2,6
621,5,6,18
366,0,6,11
454,0,7,99
270,2,3,5
406,4,1,11
69,2,5,864
525,6,5,53
476,5,7,48
316,6,4,10
487,3,6,8
222,6,7,0
130,5,4,35
572,4,7,52
252,0,1,0
563,2,5,10
296,5,3,0
568,4,6,84
629,0,2,60
299,7,4,0
146,7,1,0
616,0,0,11
652,4,6,51
445,4,3,8
696,4,5,69
168,3,5,235
481,2,1,45
636,4,1,11
476,5,5,56
334,0,4,113
183,3,3,24
147,2,5,7
310,2,0,0
508,6,5,9
197,5,1,0
414,5,5,7
149,3,7,0
623,7,0,0
281,2,3,18
598,7,6,27
318,7,5,10
315,7,5,6
402,1,5,96
87,0,2,26
126,1,5,7
668,1,3,141
586,6,4,0
90,5,0,10
320,1,0,0
396,0,5,7
55,0,1,0
287,3,0,0
168,6,1,0
53,2,1,0
454,5,0,0
210,6,6,16
320,0,1,0
424,0,0,19
462,4,7,13
124,7,3,0
541,5,7,9
495,3,4,36
131,6,5,28
527,4,1,9
158,5,4,18
690,6,5,0
49,4,6,27
87,4,3,26
84,0,0,12
501,5,5,81
126,4,2,4
586,3,0,0
529,2,0,0
551,3,4,135
35,0,3,221
659,4,6,31
29,7,6,0
689,0,0,0
327,5,5,32
474,0,0,21
425,7,1,0
602,3,6,139
308,5,3,6
511,1,0,0
388,3,5,149
112,0,3,27
457,0,7,77
88,6,3,16
176,4,4,7
602,2,7,139
79,7,4,0
540,1,3,31
675,1,4,0
391,5,5,7
644,0,7,30
465,3,5,8
248,3,6,0
300,7,2,0
27,1,4,3
352,0,4,71
563,0,1,0
299,2,1,0
449,5,5,73
576,2,5,677
15,3,1,3
285,2,6,32
664,7,0,0
97,7,7,6
313,1,6,263
362,2,5,170
540,2,1,0
497,0,5,123
560,0,0,0
345,6,2,0
426,2,3,55
722,1,6,390
580,6,1,0
411,2,4,43
624,1,6,67
694,1,0,0
124,5,4,0
709,7,7,0
235,3,6,29
336,2,0,6
673,6,5,12
66,0,4,380
625,3,5,261
56,3,7,64
37,0,3,178
437,1,2,25
695,3,3,128
432,4,2,0
75,1,4,6
603,5,6,28
211,4,7,137
674,5,6,107
422,2,7,55
521,3,6,167
167,2,5,490
14,4,3,181
160,4,4,37
615,3,1,36
688,1,5,268
570,1,5,142
386,1,4,108
200,3,2,0
260,3,4,31
611,7,3,0
712,3,6,0
40,5,0,0
720,0,1,45
344,3,6,17
391,2,3,18
393,2,2,0
212,3,4,33
630,5,1,37
288,0,3,19
578,4,3,88
41,2,0,3
699,2,4,169
118,2,2,40
371,6,1,0
728,0,5,1062
215,2,2,16
224,4,5,8
275,2,5,0
283,2,3,41
544,7,4,25
218,2,5,64
685,1,6,41
316,2,2,10
660,1,2,20
105,0,7,10
369,5,2,0
471,5,7,27
664,3,6,267
576,2,4,230
194,0,1,8
698,6,0,0
708,1,0,0
718,0,7,246
67,7,6,15
522,1,4,190
622,1,0,0
361,5,0,0
525,7,0,0
513,3,3,0
538,7,3,0
705,4,7,35
671,7,2,0
93,7,0,0
218,5,5,21
587,6,7,0
104,5,0,0
289,0,7,34
570,1,2,58
660,6,1,0
508,7,6,9
18,7,6,74
650,1,3,122
275,3,6,18
341,2,4,37
308,3,5,89
666,5,6,51
301,5,7,25
178,1,2,0
457,3,0,8
215,3,5,76
330,0,6,273
581,3,0,0
354,0,5,81
262,2,7,14
698,4,4,43
323,2,4,6
101,4,5,0
247,1,5,14
523,2,0,0
621,1,5,64
579,0,3,78
49,1,2,15
300,7,5,0
724,6,0,0
354,0,7,125
63,7,7,3
102,4,2,0
504,6,4,23
34,6,0,0
671,5,6,122
108,5,1,10
23,3,4,0
503,7,0,0
506,5,4,9
69,5,7,42
315,5,7,20
427,1,2,51
693,3,2,107
223,5,7,0
136,6,1,0
228,1,6,5
507,0,5,85
510,5,3,0
637,7,0,0
380,2,6,284
586,4,2,0
658,4,5,0
45,4,3,40
95,5,4,19
423,5,1,0
636,7,1,0
621,5,2,0
622,1,6,57
570,2,7,58
364,2,0,0
686,1,4,0
99,1,5,20
465,0,7,8
456,3,7,90
616,1,0,0
30,7,0,0
289,5,3,0
33,5,1,0
180,0,5,19
375,2,7,135
292,0,6,43
158,3,0,0
571,1,2,94
162,2,5,224
653,1,2,20
481,4,1,8
406,2,7,96
613,7,0,0
605,3,6,92
456,0,7,56
478,0,5,165
38,2,6,190
121,0,1,0
390,2,5,11
339,0,6,75
29,0,1,0
94,2,7,164
39,4,6,100
690,0,1,0
445,3,2,0
579,3,4,54
514,7,5,0
35,6,7,9
595,0,3,203
269,1,6,0
16,5,1,5
208,4,6,126
583,5,7,10
621,2,0,0
378,4,3,22
285,6,1,0
491,6,7,8
48,3,3,36
387,2,1,0
113,2,4,37
195,3,0,0
334,4,3,67
682,7,5,0
109,4,1,13
728,6,1,0
155,3,6,110
238,4,5,37
525,0,3,99
486,0,0,0
326,7,3,0
186,7,1,0
313,7,2,6
218,1,3,42
186,6,6,0
551,7,7,31
148,2,4,4
374,3,7,28
596,4,6,731
586,2,4,10
718,4,1,43
611,4,6,0
311,1,4,68
603,3,1,0
310,3,3,83
721,2,7,82
513,7,7,0
147,0,4,0
560,7,6,0
95,5,6,16
558,5,5,10
550,0,5,264
597,3,4,105
660,1,4,31
281,3,1,0
404,7,5,0
237,2,1,8
489,6,0,0
351,6,6,0
688,3,2,0
46,7,3,0
180,1,5,12
661,4,7,141
264,7,6,5
590,0,5,98
388,7,0,0
705,2,4,112
420,3,4,12
339,4,0,10
407,0,1,41
178,5,1,0
346,5,2,17
568,0,0,10
642,1,3,134
505,2,6,228
80,2,1,0
657,3,1,0
246,7,3,0
420,3,2,0
370,0,0,0
711,1,2,0
290,0,5,0
499,4,3,36
250,5,7,5
36,3,5,140
364,0,3,22
306,6,0,0
263,6,4,17
407,0,2,30
322,4,2,0
311,1,0,34
616,0,4,36
187,4,4,43
701,3,7,134
224,4,0,0
286,1,7,79
730,7,4,36
28,6,6,0
652,6,1,0
225,3,5,13
90,2,2,51
380,1,2,142
200,4,6,0
217,4,1,0
678,3,1,0
503,2,1,8
400,5,4,41
560,4,7,52
83,2,1,4
568,0,4,100
657,1,5,0
694,6,4,12
464,4,1,13
160,3,2,30
615,5,7,57
165,6,7,0
2,5,3,0
120,4,4,42
378,5,1,0
119,5,1,6
389,5,0,0
690,5,0,0
353,4,2,0
374,4,2,0
493,6,5,14
679,6,2,0
456,5,7,103
391,0,0,0
566,7,0,0
244,5,1,0
634,0,7,0
467,7,2,0
58,5,0,0
656,4,5,12
569,4,6,126
94,6,1,0
61,2,7,102
280,2,3,38
698,2,5,246
116,5,0,0
64,7,2,0
200,5,2,0
74,0,1,6
489,3,4,0
85,3,5,547
84,6,3,4
151,3,7,0
285,5,1,0
495,0,6,209
631,4,4,19
605,6,6,11
533,5,3,9
457,7,6,13
440,7,0,0
258,1,0,0
247,5,1,0
217,0,2,21
686,6,5,0
225,1,3,0
543,0,0,15
8,2,3,22
675,5,6,41
445,2,0,0
278,3,5,5
631,0,6,0
536,6,4,0
515,1,6,15
61,6,2,3
372,5,6,0
303,0,2,58
37,6,7,106
473,4,7,48
259,3,2,14
522,5,4,47
168,1,1,4
708,0,2,22
545,3,5,190
518,1,5,228
492,6,0,0
75,3,6,12
96,0,2,17
32,4,0,0
133,4,5,163
426,3,2,12
137,6,4,7
436,0,6,66
110,2,0,0
84,4,2,28
160,1,4,48
656,2,0,0
518,6,1,0
325,1,1,0
235,0,4,5
257,0,3,44
572,0,7,226
478,0,3,77
726,5,4,531
183,7,2,0
590,5,1,0
207,4,4,36
401,6,1,0
643,6,0,0
235,5,2,5
645,7,7,0
308,3,3,68
379,6,0,0
274,1,1,0
442,7,2,0
291,3,2,0
408,2,3,188
180,7,1,0
626,7,6,19
476,4,4,48
168,4,6,24
722,2,1,0
150,6,1,0
630,4,0,0
610,7,1,0
570,3,6,293
395,1,4,0
574,5,3,16
297,7,5,0
403,2,3,41
105,0,2,27
540,3,0,0
47,3,7,23
687,3,4,0
435,3,7,53
713,7,3,0
316,1,0,6
211,0,3,109
261,7,6,9
266,5,7,47
207,4,1,8
518,5,1,9
415,4,4,19
461,0,5,27
217,5,7,26
207,0,1,0
448,0,6,45
79,4,0,0
430,1,6,43
667,7,0,0
147,4,6,4
640,2,3,60
248,4,6,0
106,5,5,6
470,0,4,61
176,3,0,0
308,0,4,89
76,5,4,0
699,7,2,0
158,4,3,14
630,3,1,0
359,5,4,64
579,7,3,0
26,3,2,0
558,1,4,0
238,4,0,0
141,6,7,13
463,5,6,0
213,5,1,0
391,2,4,18
638,3,5,97
195,4,1,20
683,4,1,0
289,3,3,43
583,3,6,34
448,1,1,8
402,6,3,7
526,7,4,0
224,1,0,0
163,2,1,7
232,1,6,5
683,1,3,0
536,4,7,0
527,0,3,123
178,7,0,0
320,5,5,10
589,1,5,166
352,4,6,81
328,5,5,83
445,4,0,0
200,2,7,0
254,3,7,36
216,4,3,13
665,1,1,0
704,5,4,43
67,2,4,147
195,0,5,20
144,3,3,18
254,6,2,9
727,5,6,767
573,5,7,58
543,0,1,0
422,4,3,12
728,4,2,0
213,7,7,12
88,7,1,0
151,6,5,0
6,2,6,0
148,4,4,0
264,5,5,52
696,0,4,69
106,4,7,17
319,5,7,0
659,3,4,0
274,0,5,0
337,4,6,146
612,6,6,0
180,4,2,0
570,1,6,177
593,4,7,122
36,0,7,424
493,3,2,14
672,0,2,95
143,3,2,7
316,4,1,20
430,3,5,188
358,5,2,6
381,2,1,0
285,1,4,18
500,5,0,0
104,5,4,4
44,7,7,29
491,4,5,0
165,7,3,0
348,3,7,6
80,1,4,19
280,0,0,0
207,1,5,169
663,4,5,337
269,3,7,9
683,3,4,0
600,0,4,128
546,0,0,0
348,3,0,0
1,1,2,0
622,5,2,0
723,3,4,281
328,3,3,103
253,5,2,0
446,1,3,66
668,6,0,0
336,5,6,372
141,0,1,0
190,5,1,0
409,2,7,75
85,4,6,89
418,1,0,0
136,1,7,46
481,2,7,45
184,3,0,7
512,2,1,0
68,1,6,1599
60,6,5,9
498,2,7,86
717,6,4,22
678,7,3,0
177,7,6,15
600,6,3,0
581,1,6,71
11,5,3,0
364,5,1,7
306,1,5,113
311,6,0,0
610,1,7,11
288,6,6,40
189,1,2,31
219,4,5,26
278,4,4,18
41,0,2,106
143,7,3,0
576,6,5,27
55,3,3,6
159,0,4,91
58,0,6,156
177,4,1,0
606,5,4,57
677,6,1,0
548,2,2,40
64,6,6,19
3,7,6,5
672,1,0,0
171,7,4,0
608,6,2,0
468,6,1,0
70,2,1,0
212,1,7,93
208,3,4,68
695,0,2,86
353,4,4,37
59,4,4,57
420,7,4,0
463,1,5,0
100,0,7,4
79,3,5,0
542,0,5,55
207,1,2,93
618,2,7,92
320,0,4,0
248,5,2,0
525,1,2,47
455,7,4,0
4,1,6,14
298,4,6,0
727,6,2,14
511,6,5,15
449,1,1,0
348,0,2,17
534,7,4,0
443,2,6,0
548,2,5,240
24,7,5,0
695,6,4,0
726,6,1,0
181,4,1,0
461,7,5,13
459,6,4,13
54,0,1,0
183,6,1,0
482,4,1,0
560,5,2,0
575,5,2,58
43,7,7,0
97,7,6,29
725,7,0,0
383,4,3,28
693,3,0,0
272,3,7,14
450,5,3,8
327,0,2,32
452,6,7,0
83,4,5,205
67,6,6,244
254,1,6,36
115,4,7,20
125,3,4,0
264,3,4,29
401,2,6,138
39,2,7,143
410,3,1,12
216,7,0,0
694,0,4,119
360,7,2,0
557,5,6,0
372,3,2,46
439,2,4,20
700,7,0,0
420,2,7,31
565,4,2,0
700,2,2,78
514,7,4,9
211,5,6,154
169,4,2,4
358,0,4,141
136,4,0,4
525,0,6,275
64,6,0,0
0,7,6,5
654,2,7,20
389,7,4,0
388,0,1,0
21,1,3,38
350,5,7,17
301,4,5,289
58,4,6,60
251,2,1,0
640,2,4,86
722,7,7,36
645,2,4,146
405,5,1,0
365,0,4,7
245,0,0,0
299,0,7,15
364,6,0,0
294,0,7,15
559,2,6,26
264,7,3,9
235,6,0,0
296,7,1,0
127,3,1,0
465,3,2,0
716,2,1,0
458,3,3,96
427,6,2,0
629,4,1,0
456,7,4,13
324,4,2,0
180,6,3,0
516,5,0,0
154,7,3,0
308,3,4,58
96,4,6,20
456,7,7,0
629,3,0,0
261,5,6,17
27,1,1,0
425,4,3,31
615,2,0,0
598,1,1,44
51,2,3,3
120,4,2,0
339,6,2,0
657,4,1,0
499,0,2,28
709,7,0,0
378,4,7,68
476,1,5,302
86,4,7,209
250,5,5,17
68,3,3,64
271,2,4,0
594,0,2,115
288,3,6,34
167,2,7,146
611,3,0,0
418,4,1,0
642,4,5,60
594,2,7,193
376,4,6,74
587,4,3,10
36,1,1,52
487,2,2,0
641,4,5,86
360,6,2,0
250,5,2,0
252,2,2,80
365,0,3,63
539,5,7,0
619,1,4,28
619,3,3,121
326,3,2,16
155,3,2,11
71,3,2,0
503,0,7,362
148,5,7,0
643,4,1,11
625,5,4,49
248,6,3,0
714,3,2,22
613,4,1,0
427,1,7,149
445,6,5,13
318,3,5,46
105,1,6,10
234,6,0,0
109,6,7,4
382,2,0,7
583,1,2,17
473,5,6,21
191,0,3,53
357,2,1,10
55,3,2,0
415,1,5,12
685,4,3,128
607,5,7,11
708,1,2,13
154,1,1,0
162,5,6,132
22,7,0,0
177,6,7,0
74,0,5,35
429,2,7,94
688,4,0,0
289,0,5,9
706,3,1,0
661,1,5,325
412,1,5,94
23,6,7,3
522,3,4,61
39,2,3,63
220,1,4,5
131,5,5,59
481,1,1,0
465,6,0,0
572,3,6,377
536,0,4,15
686,6,6,0
420,2,6,39
199,1,4,0
371,0,7,7
106,0,6,4
526,6,3,61
539,6,5,0
648,4,2,12
564,5,7,26
300,5,2,0
514,0,7,0
652,4,5,102
486,3,5,28
448,3,0,0
299,1,1,0
40,0,4,147
445,6,1,0
154,7,2,0
691,0,0,0
457,1,6,69
154,1,2,151
685,6,6,33
561,4,2,0
343,2,3,10
601,0,3,103
52,2,5,3
537,4,7,9
513,4,6,0
640,5,2,0
681,1,6,0
513,2,4,9
720,0,5,281
70,3,5,427
552,7,2,42
216,3,2,37
731,5,0,0
463,7,2,0
667,0,6,267
247,0,6,0
677,1,3,119
27,6,7,3
67,2,7,244
332,1,0,0
660,7,3,0
209,4,3,20
218,0,7,16
347,5,1,0
161,6,5,18
448,2,6,45
111,5,0,0
416,6,4,0
187,6,7,19
22,5,7,22
302,2,0,0
635,1,2,0
669,5,7,141
71,3,1,6
350,2,0,0
634,0,3,0
40,4,2,0
596,4,1,34
674,2,3,247
38,3,7,68
64,5,0,0
366,6,0,0
556,5,2,10
223,4,7,0
379,7,6,11
498,6,3,36
33,3,2,89
292,4,1,25
235,4,1,8
216,3,1,5
293,2,7,40
478,5,6,525
450,6,7,20
338,0,1,6
220,0,1,0
39,7,7,32
202,1,5,5
517,7,6,9
709,7,4,0
211,4,1,20
247,3,4,5
174,7,1,0
192,7,2,0
212,0,1,0
332,5,1,6
426,2,4,75
376,5,7,39
458,7,4,0
294,6,7,9
87,2,0,0
313,2,0,0
158,4,6,263
470,0,3,289
426,2,2,24
135,0,6,168
721,1,7,141
15,2,5,101
441,2,0,0
678,7,0,0
691,2,7,12
112,4,4,17
101,3,5,6
611,0,6,18
684,7,0,0
181,6,7,0
686,3,1,0
3,5,2,0
296,5,6,0
114,1,7,27
409,5,2,39
242,2,1,5
65,7,6,49
620,1,1,0
408,6,4,12
226,1,4,5
75,2,6,6
657,6,5,20
662,5,6,20
165,1,5,380
338,7,3,6
238,1,6,29
500,6,2,0
502,4,4,36
700,7,3,0
423,0,3,39
133,0,4,109
259,7,1,0
615,6,4,11
646,2,3,157
646,4,4,213
272,0,4,0
49,0,0,3
7,6,0,0
724,6,3,73
450,1,2,53
634,3,2,0
638,2,3,30
504,4,0,0
336,7,7,0
411,2,2,12
210,2,7,40
689,6,6,0
183,3,7,38
1,0,3,5
357,6,7,33
245,1,3,0
396,7,7,0
539,3,4,0
345,7,0,0
10,4,0,0
259,3,3,36
242,5,6,5
356,0,5,118
321,4,3,0
443,3,4,0
699,1,2,246
646,4,7,86
375,2,4,199
621,0,2,36
438,4,7,20
277,3,7,0
22,3,0,0
153,6,4,142
232,5,0,0
575,4,3,100
194,1,1,0
712,3,1,0
28,5,4,0
471,3,4,61
345,4,1,0
210,1,5,105
312,3,3,119
663,5,7,31
257,5,4,27
510,1,0,0
307,3,5,104
308,5,1,0
162,6,7,0
571,4,7,94
107,1,0,0
343,3,0,0
500,1,4,59
296,3,5,34
584,3,1,0
546,2,7,120
552,1,0,26
41,4,4,158
251,0,2,31
379,3,7,46
535,4,7,0
62,4,7,27
529,1,6,200
96,6,3,13
242,0,6,31
155,3,0,11
549,6,3,0
581,5,0,0
662,5,2,12
484,5,4,22
300,0,6,9
490,6,3,0
674,0,0,12
409,6,1,0
572,1,2,142
439,3,4,8
226,6,7,0
292,4,6,92
42,4,5,599
10,6,6,147
237,3,0,0
596,1,2,61
335,2,1,0
240,2,0,0
660,3,7,12
248,4,7,5
582,2,5,34
105,1,4,6
80,7,7,4
423,1,4,82
498,1,5,131
297,1,1,0
710,0,5,0
353,3,1,6
214,4,5,161
78,0,0,0
706,7,2,0
103,6,6,4
521,2,5,176
647,3,1,11
408,1,2,137
264,4,7,32
624,5,7,67
687,2,4,0
485,6,3,0
705,2,3,246
699,7,5,22
68,5,3,6
64,3,6,380
602,0,5,64
352,0,0,10
112,2,0,0
84,6,4,26
89,1,6,162
449,2,4,78
622,5,3,11
661,0,7,82
580,3,2,17
56,6,4,9
699,7,7,13
549,4,7,169
681,4,5,12
341,1,1,0
396,3,2,7
456,0,3,69
685,6,7,0
163,6,0,0
453,2,0,0
604,7,5,18
108,6,3,0
648,4,3,192
122,7,7,0
84,4,1,12
522,5,6,76
564,1,7,68
553,7,7,16
570,5,3,32
352,2,3,54
145,4,0,4
27,1,7,3
253,2,1,0
459,2,2,69
566,5,2,0
679,5,3,0
611,5,3,0
631,3,4,0
656,4,6,0
726,3,1,95
325,7,7,51
72,5,7,6
596,5,2,34
411,5,0,0
498,1,1,14
668,2,3,192
491,4,7,0
516,4,3,0
170,0,1,0
123,0,6,4
504,3,3,129
490,1,6,0
236,1,6,16
205,4,3,28
229,4,3,21
679,2,2,12
684,4,3,12
266,0,4,32
434,0,1,13
175,6,3,0
271,6,2,0
376,6,5,17
311,4,6,334
279,1,5,41
237,1,0,0
658,5,5,0
487,0,0,0
127,5,2,4
160,2,0,4
365,4,0,0
683,5,2,0
418,3,0,0
700,1,2,156
545,7,6,0
246,4,6,0
616,0,2,64
102,3,5,0
168,2,7,31
144,2,5,25
359,5,2,0
428,0,2,101
668,3,5,204
680,2,5,0
63,4,4,190
106,5,7,10
30,4,0,0
431,7,3,12
487,0,3,14
398,0,0,0
680,6,6,0
661,4,6,39
207,3,1,12
471,4,2,0
112,5,6,29
108,0,2,23
704,1,0,13
485,6,7,8
517,6,4,0
72,2,0,0
639,3,2,11
667,1,5,223
304,1,6,79
116,1,5,46
385,5,5,126
170,5,7,0
61,7,6,0
537,5,7,0
546,4,2,0
679,4,7,0
392,1,3,0
39,7,6,46
378,6,3,39
236,3,6,47
263,5,3,0
102,5,0,0
655,0,5,12
396,4,6,30
706,5,3,0
588,3,7,10
35,7,0,0
148,1,6,4
235,1,0,5
672,3,6,642
150,6,0,0
270,5,0,0
422,5,0,0
274,2,2,0
429,3,1,0
475,3,6,130
413,4,2,0
42,2,4,100
723,2,6,3208
119,7,4,0
675,0,2,21
557,3,6,110
57,0,1,94
206,5,2,0
716,1,5,428
57,4,5,262
691,5,0,0
117,5,1,0
681,6,5,12
238,4,6,47
510,4,2,15
477,1,7,138
52,0,2,0
148,2,0,0
662,3,5,223
586,2,2,0
268,1,7,29
237,1,6,34
282,0,5,32
318,3,2,10
435,6,5,45
156,1,4,11
212,3,1,16
193,7,1,0
309,1,1,15
584,1,7,17
67,0,7,659
594,3,7,159
139,2,0,0
696,3,0,0
431,4,3,106
187,2,6,58
612,3,7,11
679,0,2,0
173,5,4,4
197,0,6,0
161,2,4,106
121,1,3,63
607,7,0,0
164,2,4,172
630,3,7,30
90,2,7,69
439,1,6,0
233,0,7,21
136,6,0,0
281,2,1,47
460,3,6,103
678,4,6,12
405,6,6,7
97,5,4,6
550,6,0,0
259,3,5,84
69,2,3,301
591,1,2,98
37,0,2,138
249,3,7,5
283,7,0,0
290,4,2,0
360,1,2,68
574,5,4,10
195,4,4,16
357,5,6,146
686,1,1,0
546,6,2,0
232,7,2,0
267,2,5,29
583,1,7,27
509,1,2,23
465,4,5,8
92,2,7,132
284,0,6,32
460,0,1,8
505,0,4,85
49,1,7,24
342,1,7,27
107,1,3,20
574,3,2,32
358,5,1,0
268,1,4,9
57,2,1,0
245,4,0,0
178,5,2,0
73,6,3,6
266,1,3,41
16,5,5,126
339,5,3,10
219,7,5,13
341,0,3,37
474,0,2,34
289,5,4,15
37,2,6,161
625,4,3,86
27,7,5,3
500,7,7,50
633,4,3,0
358,5,4,27
461,7,3,0
316,1,2,57
482,5,6,45
151,5,1,0
616,3,3,75
678,0,5,12
325,1,4,87
694,1,5,214
37,7,3,0
312,1,5,535
62,0,7,150
246,1,6,14
117,1,4,17
7,1,3,0
618,7,6,0
347,3,4,10
691,5,1,0
613,6,2,0
181,5,1,0
435,5,0,0
605,0,5,28
630,7,0,0
387,0,2,41
89,4,5,73
87,7,6,6
42,6,1,0
374,2,2,120
270,4,6,5
501,5,0,0
224,0,1,0
445,7,3,0
688,2,2,74
167,1,0,0
203,1,4,5
275,1,5,32
226,3,5,8
98,0,1,0
446,4,3,8
34,3,0,0
532,5,7,49
284,0,7,32
312,7,6,42
145,3,1,7
22,7,4,5
295,1,5,0
601,1,1,11
178,3,5,15
88,7,0,0
366,4,0,0
115,3,5,56
350,3,4,91
59,3,1,42
349,6,5,54
103,6,4,0
260,0,6,80
645,2,0,0
